Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
60	4979.000000	4979.000000	1.000000	4979.000000	1.000000	0.000000	1.000000	3984.000000	1.000000	0.000000	1.000000
61	5158.000000	5158.000000	1.000000	5158.000000	1.000000	0.000000	1.000000	4126.000000	1.000000	0.000000	1.000000
62	5341.000000	5341.000000	1.000000	5341.000000	1.000000	0.000000	1.000000	4272.000000	1.000000	0.000000	1.000000
63	5527.000000	5527.000000	1.000000	5527.000000	1.000000	0.000000	1.000000	4421.000000	1.000000	0.000000	1.000000
64	5715.000000	5715.000000	1.000000	5715.000000	1.000000	0.000000	1.000000	4572.000000	1.000000	0.000000	1.000000
65	5914.000000	5914.000000	1.000000	5914.000000	1.000000	0.000000	1.000000	4731.000000	1.000000	0.000000	1.000000
66	6116.000000	6116.000000	1.000000	6116.000000	1.000000	0.000000	1.000000	4892.000000	1.000000	0.000000	1.000000
67	6326.000000	6326.000000	1.000000	6326.000000	1.000000	0.000000	1.000000	5060.000000	1.000000	0.000000	1.000000
68	6986.000000	6986.000000	1.000000	6986.000000	1.000000	0.000000	1.000000	5588.000000	1.000000	0.000000	1.000000
69	7984.000000	7984.000000	1.000000	7984.000000	1.000000	0.000000	1.000000	6387.000000	1.000000	0.000000	1.000000
70	8982.000000	8982.000000	1.000000	8982.000000	1.000000	0.000000	1.000000	7185.000000	1.000000	0.000000	1.000000
71	9291.000000	9291.000000	1.000000	9291.000000	1.000000	0.000000	1.000000	7432.000000	1.000000	0.000000	1.000000
72	9610.000000	9610.000000	1.000000	9610.000000	1.000000	0.000000	1.000000	7688.000000	1.000000	0.000000	1.000000
73	9940.000000	9940.000000	1.000000	9940.000000	1.000000	0.000000	1.000000	7952.000000	1.000000	0.000000	1.000000
74	10282.000000	10282.000000	1.000000	10282.000000	1.000000	0.000000	1.000000	8225.000000	1.000000	0.000000	1.000000
75	10635.000000	10635.000000	1.000000	10635.000000	1.000000	0.000000	1.000000	8508.000000	1.000000	0.000000	1.000000
76	11001.000000	11001.000000	1.000000	11001.000000	1.000000	0.000000	1.000000	8800.000000	1.000000	0.000000	1.000000
77	11379.000000	11379.000000	1.000000	11379.000000	1.000000	0.000000	1.000000	9103.000000	1.000000	0.000000	1.000000
78	11770.000000	11770.000000	1.000000	11770.000000	1.000000	0.000000	1.000000	9416.000000	1.000000	0.000000	1.000000
79	12175.000000	12175.000000	1.000000	12175.000000	1.000000	0.000000	1.000000	9740.000000	1.000000	0.000000	1.000000
80	12600.000000	12600.000000	1.000000	12600.000000	1.000000	0.000000	1.000000	10080.000000	1.000000	0.000000	1.000000
81	13033.000000	13033.000000	1.000000	13033.000000	1.000000	0.000000	1.000000	10426.000000	1.000000	0.000000	1.000000
82	13481.000000	13481.000000	1.000000	13481.000000	1.000000	0.000000	1.000000	10784.000000	1.000000	0.000000	1.000000
83	13945.000000	13945.000000	1.000000	13945.000000	1.000000	0.000000	1.000000	11156.000000	1.000000	0.000000	1.000000
84	14424.000000	14424.000000	1.000000	14424.000000	1.000000	0.000000	1.000000	11539.000000	1.000000	0.000000	1.000000
85	14921.000000	14921.000000	1.000000	14921.000000	1.000000	0.000000	1.000000	11936.000000	1.000000	0.000000	1.000000
86	15435.000000	15435.000000	1.000000	15435.000000	1.000000	0.000000	1.000000	12348.000000	1.000000	0.000000	1.000000
87	15966.000000	15966.000000	1.000000	15966.000000	1.000000	0.000000	1.000000	12772.000000	1.000000	0.000000	1.000000
88	16515.000000	16515.000000	1.000000	16515.000000	1.000000	0.000000	1.000000	13212.000000	1.000000	0.000000	1.000000
89	17084.000000	17084.000000	1.000000	17084.000000	1.000000	0.000000	1.000000	13667.000000	1.000000	0.000000	1.000000
90	17672.000000	17672.000000	1.000000	17672.000000	1.000000	0.000000	1.000000	14137.000000	1.000000	0.000000	1.000000
91	18280.000000	18280.000000	1.000000	18280.000000	1.000000	0.000000	1.000000	14624.000000	1.000000	0.000000	1.000000
92	18909.000000	18909.000000	1.000000	18909.000000	1.000000	0.000000	1.000000	15127.000000	1.000000	0.000000	1.000000
93	19560.000000	19560.000000	1.000000	19560.000000	1.000000	0.000000	1.000000	15648.000000	1.000000	0.000000	1.000000
94	20233.000000	20233.000000	1.000000	20233.000000	1.000000	0.000000	1.000000	16186.000000	1.000000	0.000000	1.000000
95	20930.000000	20930.000000	1.000000	20930.000000	1.000000	0.000000	1.000000	16744.000000	1.000000	0.000000	1.000000
96	21650.000000	21650.000000	1.000000	21650.000000	1.000000	0.000000	1.000000	17320.000000	1.000000	0.000000	1.000000
97	22395.000000	22395.000000	1.000000	22395.000000	1.000000	0.000000	1.000000	17916.000000	1.000000	0.000000	1.000000
98	23166.000000	23166.000000	1.000000	23166.000000	1.000000	0.000000	1.000000	18532.000000	1.000000	0.000000	1.000000
99	23964.000000	23964.000000	1.000000	23964.000000	1.000000	0.000000	1.000000	19171.000000	1.000000	0.000000	1.000000
100	24788.000000	24788.000000	1.000000	24788.000000	1.000000	0.000000	1.000000	19830.000000	1.000000	0.000000	1.000000
