Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
49	40.492800	40.492800	0.000000	40.492800	0.000000	0.000000	0.000000	37.455800	0.000000	0.000000	0.000000
50	41.384900	41.384900	0.000000	41.384900	0.000000	0.000000	0.000000	38.281000	0.000000	0.000000	0.000000
51	43.950000	43.950000	0.000000	43.950000	0.000000	0.000000	0.000000	40.653700	0.000000	0.000000	0.000000
52	45.124300	45.124300	0.000000	45.124300	0.000000	0.000000	0.000000	41.740000	0.000000	0.000000	0.000000
53	45.997100	45.997100	0.000000	45.997100	0.000000	0.000000	0.000000	42.547300	0.000000	0.000000	0.000000
54	46.953300	46.953300	0.000000	46.953300	0.000000	0.000000	0.000000	43.431800	0.000000	0.000000	0.000000
55	47.996400	47.996400	0.000000	47.996400	0.000000	0.000000	0.000000	44.396700	0.000000	0.000000	0.000000
56	50.763100	50.763100	0.000000	50.763100	0.000000	0.000000	0.000000	46.955900	0.000000	0.000000	0.000000
57	51.921600	51.921600	0.000000	51.921600	0.000000	0.000000	0.000000	48.027500	0.000000	0.000000	0.000000
58	52.969700	52.969700	0.000000	52.969700	0.000000	0.000000	0.000000	48.996900	0.000000	0.000000	0.000000
59	53.951200	53.951200	0.000000	53.951200	0.000000	0.000000	0.000000	49.904800	0.000000	0.000000	0.000000
60	55.188800	55.188800	0.000000	55.188800	0.000000	0.000000	0.000000	51.049600	0.000000	0.000000	0.000000
61	56.032300	56.032300	0.000000	56.032300	0.000000	0.000000	0.000000	51.829900	0.000000	0.000000	0.000000
62	57.249200	57.249200	0.000000	57.249200	0.000000	0.000000	0.000000	52.955500	0.000000	0.000000	0.000000
63	58.134200	58.134200	0.000000	58.134200	0.000000	0.000000	0.000000	53.774100	0.000000	0.000000	0.000000
64	59.343700	59.343700	0.000000	59.343700	0.000000	0.000000	0.000000	54.892900	0.000000	0.000000	0.000000
65	60.422800	60.422800	0.000000	60.422800	0.000000	0.000000	0.000000	55.891100	0.000000	0.000000	0.000000
66	61.472400	61.472400	0.000000	61.472400	0.000000	0.000000	0.000000	56.862000	0.000000	0.000000	0.000000
67	62.595300	62.595300	0.000000	62.595300	0.000000	0.000000	0.000000	57.900700	0.000000	0.000000	0.000000
68	63.740000	63.740000	0.000000	63.740000	0.000000	0.000000	0.000000	58.959500	0.000000	0.000000	0.000000
69	64.917700	64.917700	0.000000	64.917700	0.000000	0.000000	0.000000	60.048900	0.000000	0.000000	0.000000
70	65.988900	65.988900	0.000000	65.988900	0.000000	0.000000	0.000000	61.039800	0.000000	0.000000	0.000000
71	67.144400	67.144400	0.000000	67.144400	0.000000	0.000000	0.000000	62.108600	0.000000	0.000000	0.000000
72	68.349900	68.349900	0.000000	68.349900	0.000000	0.000000	0.000000	63.223700	0.000000	0.000000	0.000000
73	69.386600	69.386600	0.000000	69.386600	0.000000	0.000000	0.000000	64.182600	0.000000	0.000000	0.000000
74	70.745100	70.745100	0.000000	70.745100	0.000000	0.000000	0.000000	65.439200	0.000000	0.000000	0.000000
75	71.873200	71.873200	0.000000	71.873200	0.000000	0.000000	0.000000	66.482700	0.000000	0.000000	0.000000
76	73.003600	73.003600	0.000000	73.003600	0.000000	0.000000	0.000000	67.528300	0.000000	0.000000	0.000000
77	74.300800	74.300800	0.000000	74.300800	0.000000	0.000000	0.000000	68.728300	0.000000	0.000000	0.000000
78	75.507600	75.507600	0.000000	75.507600	0.000000	0.000000	0.000000	69.844500	0.000000	0.000000	0.000000
79	76.757500	76.757500	0.000000	76.757500	0.000000	0.000000	0.000000	71.000700	0.000000	0.000000	0.000000
80	78.091300	78.091300	0.000000	78.091300	0.000000	0.000000	0.000000	72.234400	0.000000	0.000000	0.000000
81	79.368800	79.368800	0.000000	79.368800	0.000000	0.000000	0.000000	73.416200	0.000000	0.000000	0.000000
82	80.654200	80.654200	0.000000	80.654200	0.000000	0.000000	0.000000	74.605100	0.000000	0.000000	0.000000
83	81.868100	81.868100	0.000000	81.868100	0.000000	0.000000	0.000000	75.728000	0.000000	0.000000	0.000000
84	83.212900	83.212900	0.000000	83.212900	0.000000	0.000000	0.000000	76.971900	0.000000	0.000000	0.000000
85	84.517800	84.517800	0.000000	84.517800	0.000000	0.000000	0.000000	78.178900	0.000000	0.000000	0.000000
86	85.934100	85.934100	0.000000	85.934100	0.000000	0.000000	0.000000	79.489100	0.000000	0.000000	0.000000
87	87.297900	87.297900	0.000000	87.297900	0.000000	0.000000	0.000000	80.750500	0.000000	0.000000	0.000000
88	88.535300	88.535300	0.000000	88.535300	0.000000	0.000000	0.000000	81.895200	0.000000	0.000000	0.000000
89	89.959100	89.959100	0.000000	89.959100	0.000000	0.000000	0.000000	83.212200	0.000000	0.000000	0.000000
90	91.517600	91.517600	0.000000	91.517600	0.000000	0.000000	0.000000	84.653800	0.000000	0.000000	0.000000
91	92.829800	92.829800	0.000000	92.829800	0.000000	0.000000	0.000000	85.867600	0.000000	0.000000	0.000000
92	94.259800	94.259800	0.000000	94.259800	0.000000	0.000000	0.000000	87.190300	0.000000	0.000000	0.000000
93	95.632400	95.632400	0.000000	95.632400	0.000000	0.000000	0.000000	88.460000	0.000000	0.000000	0.000000
94	97.085100	97.085100	0.000000	97.085100	0.000000	0.000000	0.000000	89.803700	0.000000	0.000000	0.000000
95	98.658500	98.658500	0.000000	98.658500	0.000000	0.000000	0.000000	91.259100	0.000000	0.000000	0.000000
96	100.053000	100.053000	0.000000	100.053000	0.000000	0.000000	0.000000	92.548800	0.000000	0.000000	0.000000
97	101.742000	101.742000	0.000000	101.742000	0.000000	0.000000	0.000000	94.111500	0.000000	0.000000	0.000000
98	103.084000	103.084000	0.000000	103.084000	0.000000	0.000000	0.000000	95.353000	0.000000	0.000000	0.000000
99	104.549000	104.549000	0.000000	104.549000	0.000000	0.000000	0.000000	96.707700	0.000000	0.000000	0.000000
100	106.621000	106.621000	0.000000	106.621000	0.000000	0.000000	0.000000	98.624200	0.000000	0.000000	0.000000
