Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
55	2614.000000	2091.000000	1.000000	2614.000000	1.000000	0.000000	1.000000	1830.000000	1.000000	0.000000	1.000000
56	2699.000000	2159.000000	1.000000	2699.000000	1.000000	0.000000	1.000000	1889.000000	1.000000	0.000000	1.000000
57	2784.000000	2227.000000	1.000000	2784.000000	1.000000	0.000000	1.000000	1949.000000	1.000000	0.000000	1.000000
58	2871.000000	2297.000000	1.000000	2871.000000	1.000000	0.000000	1.000000	2010.000000	1.000000	0.000000	1.000000
59	2961.000000	2369.000000	1.000000	2961.000000	1.000000	0.000000	1.000000	2073.000000	1.000000	0.000000	1.000000
60	3052.000000	2442.000000	1.000000	3052.000000	1.000000	0.000000	1.000000	2136.000000	1.000000	0.000000	1.000000
61	3144.000000	2515.000000	1.000000	3144.000000	1.000000	0.000000	1.000000	2201.000000	1.000000	0.000000	1.000000
62	3237.000000	2590.000000	1.000000	3237.000000	1.000000	0.000000	1.000000	2266.000000	1.000000	0.000000	1.000000
63	3331.000000	2665.000000	1.000000	3331.000000	1.000000	0.000000	1.000000	2332.000000	1.000000	0.000000	1.000000
64	3425.000000	2740.000000	1.000000	3425.000000	1.000000	0.000000	1.000000	2398.000000	1.000000	0.000000	1.000000
65	3524.000000	2819.000000	1.000000	3524.000000	1.000000	0.000000	1.000000	2467.000000	1.000000	0.000000	1.000000
66	3624.000000	2899.000000	1.000000	3624.000000	1.000000	0.000000	1.000000	2537.000000	1.000000	0.000000	1.000000
67	3728.000000	2982.000000	1.000000	3728.000000	1.000000	0.000000	1.000000	2610.000000	1.000000	0.000000	1.000000
68	3834.000000	3067.000000	1.000000	3834.000000	1.000000	0.000000	1.000000	2684.000000	1.000000	0.000000	1.000000
69	3941.000000	3153.000000	1.000000	3941.000000	1.000000	0.000000	1.000000	2759.000000	1.000000	0.000000	1.000000
70	4050.000000	3240.000000	1.000000	4050.000000	1.000000	0.000000	1.000000	2835.000000	1.000000	0.000000	1.000000
71	4163.000000	3330.000000	1.000000	4163.000000	1.000000	0.000000	1.000000	2914.000000	1.000000	0.000000	1.000000
72	4278.000000	3422.000000	1.000000	4278.000000	1.000000	0.000000	1.000000	2995.000000	1.000000	0.000000	1.000000
73	4399.000000	3519.000000	1.000000	4399.000000	1.000000	0.000000	1.000000	3079.000000	1.000000	0.000000	1.000000
74	4524.000000	3619.000000	1.000000	4524.000000	1.000000	0.000000	1.000000	3167.000000	1.000000	0.000000	1.000000
75	4652.000000	3722.000000	1.000000	4652.000000	1.000000	0.000000	1.000000	3256.000000	1.000000	0.000000	1.000000
76	4781.000000	3825.000000	1.000000	4781.000000	1.000000	0.000000	1.000000	3347.000000	1.000000	0.000000	1.000000
77	4916.000000	3933.000000	1.000000	4916.000000	1.000000	0.000000	1.000000	3441.000000	1.000000	0.000000	1.000000
78	5052.000000	4042.000000	1.000000	5052.000000	1.000000	0.000000	1.000000	3536.000000	1.000000	0.000000	1.000000
79	5194.000000	4155.000000	1.000000	5194.000000	1.000000	0.000000	1.000000	3636.000000	1.000000	0.000000	1.000000
80	5342.000000	4274.000000	1.000000	5342.000000	1.000000	0.000000	1.000000	3739.000000	1.000000	0.000000	1.000000
81	5492.000000	4394.000000	1.000000	5492.000000	1.000000	0.000000	1.000000	3844.000000	1.000000	0.000000	1.000000
82	5647.000000	4518.000000	1.000000	5647.000000	1.000000	0.000000	1.000000	3953.000000	1.000000	0.000000	1.000000
83	5808.000000	4646.000000	1.000000	5808.000000	1.000000	0.000000	1.000000	4066.000000	1.000000	0.000000	1.000000
84	5971.000000	4777.000000	1.000000	5971.000000	1.000000	0.000000	1.000000	4180.000000	1.000000	0.000000	1.000000
85	6141.000000	4913.000000	1.000000	6141.000000	1.000000	0.000000	1.000000	4299.000000	1.000000	0.000000	1.000000
86	6316.000000	5053.000000	1.000000	6316.000000	1.000000	0.000000	1.000000	4421.000000	1.000000	0.000000	1.000000
87	6490.000000	5192.000000	1.000000	6490.000000	1.000000	0.000000	1.000000	4543.000000	1.000000	0.000000	1.000000
88	6670.000000	5336.000000	1.000000	6670.000000	1.000000	0.000000	1.000000	4669.000000	1.000000	0.000000	1.000000
89	6857.000000	5486.000000	1.000000	6857.000000	1.000000	0.000000	1.000000	4800.000000	1.000000	0.000000	1.000000
90	7049.000000	5639.000000	1.000000	7049.000000	1.000000	0.000000	1.000000	4934.000000	1.000000	0.000000	1.000000
91	7245.000000	5796.000000	1.000000	7245.000000	1.000000	0.000000	1.000000	5072.000000	1.000000	0.000000	1.000000
92	7450.000000	5960.000000	1.000000	7450.000000	1.000000	0.000000	1.000000	5215.000000	1.000000	0.000000	1.000000
93	7661.000000	6129.000000	1.000000	7661.000000	1.000000	0.000000	1.000000	5363.000000	1.000000	0.000000	1.000000
94	7876.000000	6301.000000	1.000000	7876.000000	1.000000	0.000000	1.000000	5513.000000	1.000000	0.000000	1.000000
95	8097.000000	6478.000000	1.000000	8097.000000	1.000000	0.000000	1.000000	5668.000000	1.000000	0.000000	1.000000
96	8325.000000	6660.000000	1.000000	8325.000000	1.000000	0.000000	1.000000	5828.000000	1.000000	0.000000	1.000000
97	8560.000000	6848.000000	1.000000	8560.000000	1.000000	0.000000	1.000000	5992.000000	1.000000	0.000000	1.000000
98	8801.000000	7041.000000	1.000000	8801.000000	1.000000	0.000000	1.000000	6161.000000	1.000000	0.000000	1.000000
99	9040.000000	7232.000000	1.000000	9040.000000	1.000000	0.000000	1.000000	6328.000000	1.000000	0.000000	1.000000
100	9305.000000	7444.000000	1.000000	9305.000000	1.000000	0.000000	1.000000	6514.000000	1.000000	0.000000	1.000000
