Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
21	0.000000	130.000000	0.000000	0.000000	650.000000	0.000000	130.000000	650.000000	650.000000	650.000000	130.000000
22	0.000000	140.000000	0.000000	0.000000	700.000000	0.000000	140.000000	700.000000	700.000000	700.000000	140.000000
23	0.000000	150.000000	0.000000	0.000000	750.000000	0.000000	150.000000	750.000000	750.000000	750.000000	150.000000
24	0.000000	160.000000	0.000000	0.000000	800.000000	0.000000	160.000000	800.000000	800.000000	800.000000	160.000000
25	0.000000	170.000000	0.000000	0.000000	850.000000	0.000000	170.000000	850.000000	850.000000	850.000000	170.000000
26	0.000000	180.000000	0.000000	0.000000	900.000000	0.000000	180.000000	900.000000	900.000000	900.000000	180.000000
27	0.000000	200.000000	0.000000	0.000000	1000.000000	0.000000	200.000000	1000.000000	1000.000000	1000.000000	200.000000
28	0.000000	220.000000	0.000000	0.000000	1100.000000	0.000000	220.000000	1100.000000	1100.000000	1100.000000	220.000000
29	0.000000	240.000000	0.000000	0.000000	1200.000000	0.000000	240.000000	1200.000000	1200.000000	1200.000000	240.000000
30	0.000000	260.000000	0.000000	0.000000	1300.000000	0.000000	260.000000	1300.000000	1300.000000	1300.000000	260.000000
31	0.000000	280.000000	0.000000	0.000000	1400.000000	0.000000	280.000000	1400.000000	1400.000000	1400.000000	280.000000
32	0.000000	300.000000	0.000000	0.000000	1500.000000	0.000000	300.000000	1500.000000	1500.000000	1500.000000	300.000000
33	0.000000	320.000000	0.000000	0.000000	1600.000000	0.000000	320.000000	1600.000000	1600.000000	1600.000000	320.000000
34	0.000000	340.000000	0.000000	0.000000	1700.000000	0.000000	340.000000	1700.000000	1700.000000	1700.000000	340.000000
35	0.000000	360.000000	0.000000	0.000000	1800.000000	0.000000	360.000000	1800.000000	1800.000000	1800.000000	360.000000
36	0.000000	380.000000	0.000000	0.000000	1900.000000	0.000000	380.000000	1900.000000	1900.000000	1900.000000	380.000000
37	0.000000	400.000000	0.000000	0.000000	2000.000000	0.000000	400.000000	2000.000000	2000.000000	2000.000000	400.000000
38	0.000000	420.000000	0.000000	0.000000	2100.000000	0.000000	420.000000	2100.000000	2100.000000	2100.000000	420.000000
39	0.000000	440.000000	0.000000	0.000000	2200.000000	0.000000	440.000000	2200.000000	2200.000000	2200.000000	440.000000
40	0.000000	460.000000	0.000000	0.000000	2300.000000	0.000000	460.000000	2300.000000	2300.000000	2300.000000	460.000000
41	0.000000	480.000000	0.000000	0.000000	2400.000000	0.000000	480.000000	2400.000000	2400.000000	2400.000000	480.000000
42	0.000000	500.000000	0.000000	0.000000	2500.000000	0.000000	500.000000	2500.000000	2500.000000	2500.000000	500.000000
43	0.000000	520.000000	0.000000	0.000000	2600.000000	0.000000	520.000000	2600.000000	2600.000000	2600.000000	520.000000
44	0.000000	540.000000	0.000000	0.000000	2700.000000	0.000000	540.000000	2700.000000	2700.000000	2700.000000	540.000000
45	0.000000	560.000000	0.000000	0.000000	2800.000000	0.000000	560.000000	2800.000000	2800.000000	2800.000000	560.000000
46	0.000000	580.000000	0.000000	0.000000	2900.000000	0.000000	580.000000	2900.000000	2900.000000	2900.000000	580.000000
47	0.000000	600.000000	0.000000	0.000000	3000.000000	0.000000	600.000000	3000.000000	3000.000000	3000.000000	600.000000
48	0.000000	620.000000	0.000000	0.000000	3100.000000	0.000000	620.000000	3100.000000	3100.000000	3100.000000	620.000000
49	0.000000	640.000000	0.000000	0.000000	3200.000000	0.000000	640.000000	3200.000000	3200.000000	3200.000000	640.000000
50	0.000000	660.000000	0.000000	0.000000	3300.000000	0.000000	660.000000	3300.000000	3300.000000	3300.000000	660.000000
51	0.000000	680.000000	0.000000	0.000000	3400.000000	0.000000	680.000000	3400.000000	3400.000000	3400.000000	680.000000
52	0.000000	700.000000	0.000000	0.000000	3500.000000	0.000000	700.000000	3500.000000	3500.000000	3500.000000	700.000000
53	0.000000	720.000000	0.000000	0.000000	3600.000000	0.000000	720.000000	3600.000000	3600.000000	3600.000000	720.000000
54	0.000000	740.000000	0.000000	0.000000	3700.000000	0.000000	740.000000	3700.000000	3700.000000	3700.000000	740.000000
55	0.000000	760.000000	0.000000	0.000000	3800.000000	0.000000	760.000000	3800.000000	3800.000000	3800.000000	760.000000
56	0.000000	780.000000	0.000000	0.000000	3900.000000	0.000000	780.000000	3900.000000	3900.000000	3900.000000	780.000000
57	0.000000	800.000000	0.000000	0.000000	4000.000000	0.000000	800.000000	4000.000000	4000.000000	4000.000000	800.000000
58	0.000000	820.000000	0.000000	0.000000	4100.000000	0.000000	820.000000	4100.000000	4100.000000	4100.000000	820.000000
59	0.000000	840.000000	0.000000	0.000000	4200.000000	0.000000	840.000000	4200.000000	4200.000000	4200.000000	840.000000
60	0.000000	880.000000	0.000000	0.000000	4400.000000	0.000000	880.000000	4400.000000	4400.000000	4400.000000	880.000000
61	0.000000	920.000000	0.000000	0.000000	4600.000000	0.000000	920.000000	4600.000000	4600.000000	4600.000000	920.000000
62	0.000000	980.000000	0.000000	0.000000	4900.000000	0.000000	980.000000	4900.000000	4900.000000	4900.000000	980.000000
63	0.000000	1040.000000	0.000000	0.000000	5200.000000	0.000000	1040.000000	5200.000000	5200.000000	5200.000000	1040.000000
64	0.000000	1120.000000	0.000000	0.000000	5600.000000	0.000000	1120.000000	5600.000000	5600.000000	5600.000000	1120.000000
65	0.000000	1200.000000	0.000000	0.000000	6000.000000	0.000000	1200.000000	6000.000000	6000.000000	6000.000000	1200.000000
66	0.000000	1280.000000	0.000000	0.000000	6400.000000	0.000000	1280.000000	6400.000000	6400.000000	6400.000000	1280.000000
67	0.000000	1400.000000	0.000000	0.000000	7000.000000	0.000000	1400.000000	7000.000000	7000.000000	7000.000000	1400.000000
68	0.000000	1520.000000	0.000000	0.000000	7600.000000	0.000000	1520.000000	7600.000000	7600.000000	7600.000000	1520.000000
69	0.000000	1640.000000	0.000000	0.000000	8200.000000	0.000000	1640.000000	8200.000000	8200.000000	8200.000000	1640.000000
70	0.000000	1760.000000	0.000000	0.000000	8800.000000	0.000000	1760.000000	8800.000000	8800.000000	8800.000000	1760.000000
71	0.000000	1880.000000	0.000000	0.000000	9400.000000	0.000000	1880.000000	9400.000000	9400.000000	9400.000000	1880.000000
72	0.000000	2000.000000	0.000000	0.000000	10000.000000	0.000000	2000.000000	10000.000000	10000.000000	10000.000000	2000.000000
73	0.000000	2200.000000	0.000000	0.000000	11000.000000	0.000000	2200.000000	11000.000000	11000.000000	11000.000000	2200.000000
74	0.000000	2400.000000	0.000000	0.000000	12000.000000	0.000000	2400.000000	12000.000000	12000.000000	12000.000000	2400.000000
75	0.000000	2600.000000	0.000000	0.000000	13000.000000	0.000000	2600.000000	13000.000000	13000.000000	13000.000000	2600.000000
76	0.000000	2800.000000	0.000000	0.000000	14000.000000	0.000000	2800.000000	14000.000000	14000.000000	14000.000000	2800.000000
77	0.000000	3000.000000	0.000000	0.000000	15000.000000	0.000000	3000.000000	15000.000000	15000.000000	15000.000000	3000.000000
78	0.000000	3200.000000	0.000000	0.000000	16000.000000	0.000000	3200.000000	16000.000000	16000.000000	16000.000000	3200.000000
79	0.000000	3400.000000	0.000000	0.000000	17000.000000	0.000000	3400.000000	17000.000000	17000.000000	17000.000000	3400.000000
80	0.000000	3600.000000	0.000000	0.000000	18000.000000	0.000000	3600.000000	18000.000000	18000.000000	18000.000000	3600.000000
81	0.000000	5000.000000	0.000000	0.000000	25000.000000	0.000000	5000.000000	25000.000000	25000.000000	25000.000000	5000.000000
82	0.000000	8000.000000	0.000000	0.000000	40000.000000	0.000000	8000.000000	40000.000000	40000.000000	40000.000000	8000.000000
83	0.000000	12000.000000	0.000000	0.000000	60000.000000	0.000000	12000.000000	60000.000000	60000.000000	60000.000000	12000.000000
84	0.000000	16000.000000	0.000000	0.000000	80000.000000	0.000000	16000.000000	80000.000000	80000.000000	80000.000000	16000.000000
85	0.000000	20000.000000	0.000000	0.000000	100000.000000	0.000000	20000.000000	100000.000000	100000.000000	100000.000000	20000.000000
86	0.000000	24000.000000	0.000000	0.000000	120000.000000	0.000000	24000.000000	120000.000000	120000.000000	120000.000000	24000.000000
87	0.000000	32000.000000	0.000000	0.000000	160000.000000	0.000000	32000.000000	160000.000000	160000.000000	160000.000000	32000.000000
88	0.000000	40000.000000	0.000000	0.000000	200000.000000	0.000000	40000.000000	200000.000000	200000.000000	200000.000000	40000.000000
89	0.000000	50000.000000	0.000000	0.000000	250000.000000	0.000000	50000.000000	250000.000000	250000.000000	250000.000000	50000.000000
90	0.000000	60000.000000	0.000000	0.000000	300000.000000	0.000000	60000.000000	300000.000000	300000.000000	300000.000000	60000.000000
91	0.000000	70000.000000	0.000000	0.000000	350000.000000	0.000000	70000.000000	350000.000000	350000.000000	350000.000000	70000.000000
92	0.000000	80000.000000	0.000000	0.000000	400000.000000	0.000000	80000.000000	400000.000000	400000.000000	400000.000000	80000.000000
93	0.000000	90000.000000	0.000000	0.000000	450000.000000	0.000000	90000.000000	450000.000000	450000.000000	450000.000000	90000.000000
94	0.000000	100000.000000	0.000000	0.000000	500000.000000	0.000000	100000.000000	500000.000000	500000.000000	500000.000000	100000.000000
95	0.000000	110000.000000	0.000000	0.000000	550000.000000	0.000000	110000.000000	550000.000000	550000.000000	550000.000000	110000.000000
96	0.000000	120000.000000	0.000000	0.000000	600000.000000	0.000000	120000.000000	600000.000000	600000.000000	600000.000000	120000.000000
97	0.000000	130000.000000	0.000000	0.000000	650000.000000	0.000000	130000.000000	650000.000000	650000.000000	650000.000000	130000.000000
98	0.000000	140000.000000	0.000000	0.000000	700000.000000	0.000000	140000.000000	700000.000000	700000.000000	700000.000000	140000.000000
99	0.000000	150000.000000	0.000000	0.000000	750000.000000	0.000000	150000.000000	750000.000000	750000.000000	750000.000000	150000.000000
100	0.000000	160000.000000	0.000000	0.000000	800000.000000	0.000000	160000.000000	800000.000000	800000.000000	800000.000000	160000.000000
