Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
37	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
38	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
39	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
40	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
41	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
42	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
43	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
44	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
45	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
46	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
47	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
48	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
49	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
50	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
51	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
52	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
53	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
54	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
55	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
56	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
57	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
58	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
59	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
60	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
61	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
62	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
63	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
64	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
65	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
66	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
67	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
68	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
69	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
70	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
71	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
72	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
73	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
74	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
75	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
76	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
77	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
78	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
79	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
80	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
81	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
82	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
83	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
84	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
85	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
86	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
87	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
88	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
89	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
90	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
91	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
92	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
93	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
94	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
95	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
96	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
97	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
98	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
99	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
100	0.000000	0.033400	0.000000	0.000000	0.012400	0.000000	0.022000	0.009100	0.017000	0.018500	0.018500
