Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
33	10000.000000	10000.000000	16.880571	13.987364	15.903485	10000.000000	19.249279	17.464413	14.061197	19.013647	19.013647
34	10000.000000	10000.000000	17.376587	14.473037	15.903485	10000.000000	19.249279	17.464413	14.278188	19.409788	19.409788
35	10000.000000	10000.000000	17.975815	15.055842	16.451887	10000.000000	20.211739	17.464413	14.498007	19.805902	19.805902
36	10000.000000	10000.000000	18.474146	15.541512	16.451887	10000.000000	20.692966	18.111250	14.720668	20.202021	20.202021
37	10000.000000	10000.000000	19.075670	15.930060	16.451887	10000.000000	20.692966	18.111250	14.946209	20.598129	20.598129
38	10000.000000	10000.000000	19.678415	16.415726	17.000269	10000.000000	21.174194	18.111250	15.174714	20.598129	20.598129
39	10000.000000	10000.000000	20.282330	16.901400	17.000269	10000.000000	21.174194	18.111250	15.406160	20.994246	20.994246
40	10000.000000	10000.000000	20.785440	17.484230	17.000269	10000.000000	22.136677	18.758101	15.640640	22.578714	22.578714
41	10000.000000	10000.000000	21.289778	17.969872	17.548662	10000.000000	22.617884	18.758101	15.878158	22.974827	22.974827
42	10000.000000	10000.000000	21.897411	18.455564	17.548662	10000.000000	22.617884	18.758101	16.118763	22.974827	22.974827
43	10000.000000	10000.000000	22.506302	18.941223	18.097057	10000.000000	23.099115	18.758101	16.362488	23.370983	23.370983
44	10000.000000	10000.000000	23.116470	19.524042	18.097057	10000.000000	23.580345	19.404928	16.609392	23.767082	23.767082
45	10000.000000	10000.000000	23.727945	20.106848	18.097057	10000.000000	24.061598	19.404928	16.859512	24.559343	24.559343
46	10000.000000	10000.000000	24.238663	20.592529	18.645445	10000.000000	24.542828	19.404928	17.112885	24.955454	24.955454
47	10000.000000	10000.000000	24.852810	21.078192	18.645445	10000.000000	25.024086	20.051733	17.369524	24.955454	24.955454
48	10000.000000	10000.000000	25.570347	21.563854	19.193857	10000.000000	25.505259	20.051733	17.629534	25.351563	25.351563
49	10000.000000	10000.000000	26.187197	22.049549	19.193857	10000.000000	25.505259	20.051733	17.892897	25.747648	25.747648
50	10000.000000	10000.000000	26.805412	22.729494	19.193857	10000.000000	26.467770	20.698578	18.159697	27.332113	27.332113
51	10000.000000	10000.000000	27.323002	23.215160	19.742245	10000.000000	26.949020	20.698578	18.429953	27.728252	27.728252
52	10000.000000	10000.000000	27.944044	23.700838	19.742245	10000.000000	27.430252	20.698578	18.703754	28.124411	28.124411
53	10000.000000	10000.000000	28.566532	24.283632	20.290644	10000.000000	27.430252	21.345400	18.981094	28.520498	28.520498
54	10000.000000	10000.000000	29.292526	24.769274	20.290644	10000.000000	27.911442	21.345400	19.262033	28.520498	28.520498
55	10000.000000	10000.000000	29.917995	25.352140	20.839064	10000.000000	28.873945	21.345400	19.546635	29.312704	29.312704
56	10000.000000	10000.000000	30.442883	25.934887	20.839064	10000.000000	29.355127	21.992233	19.834894	29.708853	29.708853
57	10000.000000	10000.000000	31.173332	26.420568	21.387447	10000.000000	29.836407	21.992233	20.126961	30.104977	30.104977
58	10000.000000	10000.000000	31.803278	27.003382	21.387447	10000.000000	29.836407	21.992233	20.422792	30.501102	30.501102
59	10000.000000	10000.000000	32.536938	27.489067	21.935837	10000.000000	30.317638	22.639084	20.722467	30.897192	30.897192
60	10000.000000	10000.000000	33.170025	28.169014	21.935837	10000.000000	31.280107	22.639084	21.026072	32.481663	32.481663
61	10000.000000	10000.000000	33.702717	29.917458	22.476355	10000.000000	32.232174	22.639084	21.333607	33.462051	33.462051
62	10000.000000	10000.000000	34.441074	31.083025	22.428816	10000.000000	32.891491	22.639084	21.645115	33.897041	33.897041
63	10000.000000	10000.000000	35.181042	32.637184	22.590803	10000.000000	34.067139	23.285923	21.960695	35.092152	35.092152
64	10000.000000	10000.000000	35.820724	33.802856	23.016708	10000.000000	35.109032	23.285923	22.280350	35.828552	35.828552
65	10000.000000	10000.000000	36.564007	34.968460	23.408787	10000.000000	35.625095	23.285923	22.604183	36.522209	36.522209
66	10000.000000	10000.000000	37.105064	36.134087	23.765558	10000.000000	36.575909	23.932720	22.932257	37.171268	37.171268
67	10000.000000	10000.000000	37.851833	37.299656	24.085474	10000.000000	37.478310	23.932720	23.264578	37.773766	37.773766
68	10000.000000	10000.000000	38.600349	38.173912	24.192749	10000.000000	38.341354	23.932720	23.601215	38.800594	38.800594
69	10000.000000	10000.000000	39.350559	39.048008	24.284636	10000.000000	39.184032	24.579567	23.942175	39.411819	39.411819
70	10000.000000	10000.000000	40.003040	40.019371	24.909019	10000.000000	40.005920	24.579567	24.287643	40.003040	40.003040
71	10000.000000	10000.000000	43.041485	43.030556	26.871391	10000.000000	43.044632	26.520063	26.072355	43.041485	43.041485
72	10000.000000	10000.000000	46.310448	46.333191	29.064951	10000.000000	46.313877	28.460514	28.174967	46.310448	46.310448
73	10000.000000	10000.000000	49.827847	49.830078	31.258596	10000.000000	49.831570	30.401051	30.277523	49.827847	49.827847
74	10000.000000	10000.000000	53.612404	53.618153	33.452202	10000.000000	53.616428	32.988384	32.380169	53.612404	53.612404
75	10000.000000	10000.000000	57.684433	57.697746	36.194115	10000.000000	57.688759	35.575668	34.903282	57.684433	57.684433
76	10000.000000	10000.000000	62.065926	62.069008	38.936111	10000.000000	62.070164	38.162987	37.846962	62.065926	62.065926
77	10000.000000	10000.000000	66.779747	66.828392	41.678127	10000.000000	66.784653	41.397068	40.790520	66.779747	66.779747
78	10000.000000	10000.000000	71.851982	71.879356	44.968475	10000.000000	71.857147	43.984467	43.734200	71.851982	71.851982
79	10000.000000	10000.000000	77.309029	77.319191	48.258823	10000.000000	77.315002	47.865440	47.098495	77.309029	77.309029
80	10000.000000	10000.000000	83.180832	83.146942	52.097713	10000.000000	83.187065	51.099667	50.462490	83.180832	83.180832
81	10000.000000	10000.000000	108.695660	108.695660	68.493149	10000.000000	108.695660	67.114098	66.225166	108.695660	108.695660
82	10000.000000	10000.000000	142.857150	142.857150	90.090088	10000.000000	142.857150	87.719299	86.956520	142.857150	142.857150
83	10000.000000	10000.000000	188.679250	188.679250	117.647060	10000.000000	188.679250	116.279070	114.942530	188.679250	188.679250
84	10000.000000	10000.000000	250.000000	250.000000	153.846160	10000.000000	250.000000	151.515150	149.253740	250.000000	250.000000
85	10000.000000	10000.000000	322.580660	322.580660	204.081630	10000.000000	322.580660	200.000000	196.078430	322.580660	322.580660
86	10000.000000	10000.000000	422.838230	422.838230	267.509890	10000.000000	422.838230	262.159700	257.019320	422.838230	422.838230
87	10000.000000	10000.000000	555.987240	555.987240	351.747040	10000.000000	555.987240	344.712100	337.953030	555.987240	555.987240
88	10000.000000	10000.000000	730.520510	730.520510	462.166020	10000.000000	730.520510	452.922700	444.041870	730.520510	730.520510
89	10000.000000	10000.000000	959.033020	959.033020	606.735170	10000.000000	959.033020	594.600460	582.941650	959.033020	959.033020
90	10000.000000	10000.000000	1259.518100	1259.518100	796.837950	10000.000000	1259.518100	780.901180	765.589420	1259.518100	1259.518100
91	10000.000000	10000.000000	184.798950	184.798950	116.913620	10000.000000	184.798950	114.575350	112.328770	184.798950	184.798950
92	10000.000000	10000.000000	198.834880	198.834880	125.793500	10000.000000	198.834880	123.277630	120.860420	198.834880	198.834880
93	10000.000000	10000.000000	213.936890	213.936890	135.347820	10000.000000	213.936890	132.640870	130.040070	213.936890	213.936890
94	10000.000000	10000.000000	230.185910	230.185910	145.627820	10000.000000	230.185910	142.715270	139.916930	230.185910	230.185910
95	10000.000000	10000.000000	247.669050	247.669050	156.688580	10000.000000	247.669050	153.554810	150.543930	247.669050	247.669050
96	10000.000000	10000.000000	266.480160	266.480160	168.589490	10000.000000	266.480160	165.217700	161.978130	266.480160	266.480160
97	10000.000000	10000.000000	286.719970	286.719970	181.394270	10000.000000	286.719970	177.766390	174.280760	286.719970	286.719970
98	10000.000000	10000.000000	308.497040	308.497040	195.171600	10000.000000	308.497040	191.268160	187.517810	308.497040	308.497040
99	10000.000000	10000.000000	331.928130	331.928130	209.995360	10000.000000	331.928130	205.795460	201.760240	331.928130	331.928130
100	10000.000000	10000.000000	357.138920	357.138920	225.945020	10000.000000	357.138920	221.426120	217.084430	357.138920	357.138920
